ID Client,Date Passage,Etablissement,Designation,Quantite,Type Forfait
1207,2023-10-22,Arkose Paris,1 séance plein tarif,2,Unité
1207,2023-12-13,Arkose Paris,Abonnement mensuel,1,Abonnement
1207,2023-09-04,Arkose Paris,Pack 10 séances,3,Pack
1207,2023-12-15,Arkose Bordeaux,Pack 10 séances,1,Pack
1207,2023-11-05,Arkose Paris,Pack 10 séances,2,Pack
1207,2023-12-23,Arkose Bordeaux,Pack 10 séances,1,Pack
1207,2023-12-18,Arkose Bordeaux,Pack 10 séances,1,Pack
1207,2023-10-30,Arkose Paris,Abonnement mensuel,1,Abonnement
1207,2023-12-08,Arkose Paris,Abonnement mensuel,3,Abonnement
1207,2023-12-24,Arkose Paris,Abonnement mensuel,1,Abonnement
1208,2023-09-26,Arkose Lyon,1 séance plein tarif,3,Unité
1208,2023-11-27,Arkose Lyon,Abonnement mensuel,1,Abonnement
1208,2023-10-09,Arkose Bordeaux,Pack 10 séances,1,Pack
1208,2023-10-14,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1208,2023-10-12,Arkose Lyon,Abonnement mensuel,1,Abonnement
1208,2023-12-12,Arkose Lyon,Abonnement mensuel,2,Abonnement
1208,2023-12-23,Arkose Lyon,1 séance plein tarif,2,Unité
1208,2023-11-30,Arkose Lyon,1 séance plein tarif,1,Unité
1208,2023-10-29,Arkose Paris,Pack 10 séances,1,Pack
1208,2023-12-05,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1208,2023-09-11,Arkose Paris,Pack 10 séances,1,Pack
1208,2023-09-28,Arkose Paris,Pack 10 séances,2,Pack
1208,2023-09-13,Arkose Bordeaux,1 séance plein tarif,1,Unité
1208,2023-11-13,Arkose Lyon,Abonnement mensuel,1,Abonnement
1209,2023-08-25,Arkose Paris,Abonnement mensuel,3,Abonnement
1210,2023-06-01,Arkose Bordeaux,1 séance plein tarif,2,Unité
1211,2023-08-25,Arkose Paris,Pack 10 séances,1,Pack
1211,2024-01-01,Arkose Paris,1 séance plein tarif,1,Unité
1212,2023-11-17,Arkose Paris,Abonnement mensuel,1,Abonnement
1212,2023-08-16,Arkose Paris,1 séance plein tarif,3,Unité
1212,2023-07-08,Arkose Paris,Abonnement mensuel,3,Abonnement
1212,2023-09-09,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1212,2023-06-20,Arkose Paris,1 séance plein tarif,3,Unité
1213,2022-09-12,Arkose Lyon,Abonnement mensuel,3,Abonnement
1214,2023-11-07,Arkose Bordeaux,1 séance plein tarif,1,Unité
1214,2023-07-17,Arkose Paris,Pack 10 séances,1,Pack
1214,2023-06-22,Arkose Lyon,1 séance plein tarif,1,Unité
1214,2023-03-21,Arkose Lyon,Abonnement mensuel,2,Abonnement
1214,2023-03-11,Arkose Paris,Abonnement mensuel,1,Abonnement
1215,2023-09-19,Arkose Paris,Abonnement mensuel,1,Abonnement
1216,2023-04-07,Arkose Paris,Abonnement mensuel,1,Abonnement
1216,2022-10-09,Arkose Lyon,Pack 10 séances,1,Pack
1216,2023-12-13,Arkose Paris,Pack 10 séances,2,Pack
1217,2023-06-30,Arkose Paris,Pack 10 séances,1,Pack
1217,2023-12-14,Arkose Bordeaux,Pack 10 séances,2,Pack
1218,2022-09-24,Arkose Paris,1 séance plein tarif,1,Unité
1218,2022-02-24,Arkose Paris,1 séance plein tarif,1,Unité
1219,2023-12-25,Arkose Lyon,Pack 10 séances,1,Pack
1219,2023-09-30,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1219,2023-10-10,Arkose Bordeaux,Pack 10 séances,1,Pack
1219,2023-12-29,Arkose Lyon,Pack 10 séances,1,Pack
1219,2023-09-22,Arkose Lyon,Pack 10 séances,1,Pack
1219,2023-10-06,Arkose Bordeaux,Pack 10 séances,1,Pack
1219,2023-09-07,Arkose Paris,1 séance plein tarif,1,Unité
1219,2023-10-21,Arkose Bordeaux,Pack 10 séances,1,Pack
1219,2023-09-28,Arkose Paris,1 séance plein tarif,1,Unité
1219,2023-11-01,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1219,2023-09-28,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1220,2022-09-25,Arkose Paris,Abonnement mensuel,1,Abonnement
1220,2022-06-20,Arkose Lyon,Abonnement mensuel,3,Abonnement
1221,2023-03-29,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1221,2023-06-17,Arkose Paris,Abonnement mensuel,1,Abonnement
1221,2023-04-28,Arkose Lyon,Pack 10 séances,2,Pack
1221,2023-11-11,Arkose Lyon,Abonnement mensuel,1,Abonnement
1221,2023-12-13,Arkose Lyon,Abonnement mensuel,1,Abonnement
1221,2023-08-22,Arkose Paris,Pack 10 séances,1,Pack
1221,2023-07-10,Arkose Bordeaux,1 séance plein tarif,1,Unité
1222,2023-04-07,Arkose Bordeaux,Pack 10 séances,1,Pack
1222,2023-12-23,Arkose Paris,Pack 10 séances,1,Pack
1222,2023-03-25,Arkose Paris,Abonnement mensuel,1,Abonnement
1222,2023-04-06,Arkose Lyon,Abonnement mensuel,1,Abonnement
1222,2023-12-13,Arkose Paris,Abonnement mensuel,1,Abonnement
1222,2023-08-25,Arkose Lyon,Abonnement mensuel,1,Abonnement
1222,2023-12-20,Arkose Paris,Abonnement mensuel,2,Abonnement
1222,2023-11-25,Arkose Lyon,Abonnement mensuel,2,Abonnement
1222,2023-08-14,Arkose Lyon,Pack 10 séances,1,Pack
1223,2022-03-09,Arkose Paris,Pack 10 séances,1,Pack
1224,2023-08-15,Arkose Bordeaux,1 séance plein tarif,1,Unité
1224,2023-10-31,Arkose Lyon,1 séance plein tarif,1,Unité
1224,2023-06-15,Arkose Paris,1 séance plein tarif,1,Unité
1224,2023-09-08,Arkose Lyon,1 séance plein tarif,1,Unité
1225,2023-09-19,Arkose Bordeaux,Pack 10 séances,1,Pack
1225,2023-08-11,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1225,2023-06-30,Arkose Paris,Abonnement mensuel,1,Abonnement
1225,2023-04-07,Arkose Lyon,Pack 10 séances,1,Pack
1225,2023-10-22,Arkose Paris,Abonnement mensuel,1,Abonnement
1225,2023-12-10,Arkose Lyon,Abonnement mensuel,1,Abonnement
1225,2023-10-31,Arkose Lyon,Pack 10 séances,2,Pack
1225,2023-06-01,Arkose Paris,Pack 10 séances,1,Pack
1226,2023-12-09,Arkose Lyon,Pack 10 séances,1,Pack
1226,2023-12-23,Arkose Paris,Abonnement mensuel,3,Abonnement
1226,2023-12-05,Arkose Paris,Abonnement mensuel,1,Abonnement
1226,2023-09-23,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1226,2023-09-11,Arkose Bordeaux,Abonnement mensuel,3,Abonnement
1226,2023-09-05,Arkose Lyon,Abonnement mensuel,1,Abonnement
1226,2023-11-05,Arkose Lyon,Pack 10 séances,3,Pack
1226,2023-12-05,Arkose Lyon,1 séance plein tarif,1,Unité
1226,2023-10-15,Arkose Paris,1 séance plein tarif,1,Unité
1226,2023-09-13,Arkose Paris,Pack 10 séances,1,Pack
1227,2023-07-18,Arkose Lyon,1 séance plein tarif,1,Unité
1228,2023-11-06,Arkose Paris,1 séance plein tarif,1,Unité
1228,2023-10-04,Arkose Lyon,Pack 10 séances,2,Pack
1228,2023-10-08,Arkose Lyon,1 séance plein tarif,1,Unité
1228,2023-04-08,Arkose Lyon,Pack 10 séances,1,Pack
1228,2023-07-06,Arkose Paris,Pack 10 séances,1,Pack
1228,2023-09-28,Arkose Paris,Pack 10 séances,1,Pack
1228,2023-10-11,Arkose Paris,1 séance plein tarif,2,Unité
1228,2023-06-24,Arkose Lyon,Pack 10 séances,1,Pack
1228,2023-05-03,Arkose Paris,Pack 10 séances,1,Pack
1229,2023-10-21,Arkose Lyon,Pack 10 séances,1,Pack
1230,2023-04-24,Arkose Paris,1 séance plein tarif,1,Unité
1230,2023-09-02,Arkose Paris,Pack 10 séances,3,Pack
1231,2023-01-11,Arkose Lyon,Abonnement mensuel,1,Abonnement
1231,2022-06-08,Arkose Paris,Pack 10 séances,1,Pack
1231,2023-02-13,Arkose Lyon,Abonnement mensuel,1,Abonnement
1231,2023-09-25,Arkose Paris,1 séance plein tarif,2,Unité
1232,2022-08-17,Arkose Paris,Abonnement mensuel,1,Abonnement
1232,2022-07-01,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1232,2022-03-23,Arkose Paris,1 séance plein tarif,1,Unité
1233,2023-03-21,Arkose Paris,1 séance plein tarif,3,Unité
1233,2023-12-10,Arkose Paris,Pack 10 séances,1,Pack
1233,2023-03-25,Arkose Lyon,Pack 10 séances,3,Pack
1233,2023-11-16,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1233,2023-10-04,Arkose Bordeaux,1 séance plein tarif,2,Unité
1233,2023-04-17,Arkose Lyon,Abonnement mensuel,1,Abonnement
1234,2023-12-23,Arkose Lyon,Abonnement mensuel,1,Abonnement
1234,2023-12-30,Arkose Lyon,Abonnement mensuel,2,Abonnement
1234,2023-12-31,Arkose Bordeaux,1 séance plein tarif,1,Unité
1234,2023-09-10,Arkose Lyon,1 séance plein tarif,1,Unité
1234,2023-11-24,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1234,2023-12-04,Arkose Paris,1 séance plein tarif,3,Unité
1234,2023-12-22,Arkose Paris,Pack 10 séances,1,Pack
1234,2023-09-13,Arkose Bordeaux,1 séance plein tarif,2,Unité
1234,2023-10-19,Arkose Paris,Pack 10 séances,1,Pack
1234,2023-11-07,Arkose Lyon,Abonnement mensuel,1,Abonnement
1234,2023-09-08,Arkose Paris,Abonnement mensuel,1,Abonnement
1234,2023-11-27,Arkose Paris,Abonnement mensuel,1,Abonnement
1234,2023-10-20,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1234,2024-01-01,Arkose Bordeaux,Pack 10 séances,1,Pack
1235,2023-11-30,Arkose Lyon,1 séance plein tarif,2,Unité
1235,2023-11-15,Arkose Paris,1 séance plein tarif,2,Unité
1235,2023-10-25,Arkose Bordeaux,Pack 10 séances,1,Pack
1235,2024-01-01,Arkose Paris,1 séance plein tarif,1,Unité
1235,2023-11-03,Arkose Paris,1 séance plein tarif,2,Unité
1235,2023-12-16,Arkose Paris,Abonnement mensuel,2,Abonnement
1235,2023-10-18,Arkose Paris,Abonnement mensuel,2,Abonnement
1235,2023-11-13,Arkose Lyon,Abonnement mensuel,3,Abonnement
1235,2023-12-18,Arkose Lyon,Abonnement mensuel,1,Abonnement
1235,2023-12-09,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1235,2023-10-29,Arkose Paris,1 séance plein tarif,1,Unité
1236,2023-11-02,Arkose Paris,1 séance plein tarif,2,Unité
1236,2023-11-02,Arkose Lyon,Abonnement mensuel,1,Abonnement
1236,2023-12-01,Arkose Lyon,Abonnement mensuel,1,Abonnement
1236,2023-11-17,Arkose Bordeaux,1 séance plein tarif,3,Unité
1236,2023-04-30,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1236,2023-09-05,Arkose Paris,Pack 10 séances,1,Pack
1236,2023-09-07,Arkose Lyon,1 séance plein tarif,1,Unité
1237,2023-10-14,Arkose Lyon,Abonnement mensuel,2,Abonnement
1237,2023-10-13,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1237,2023-09-04,Arkose Paris,Pack 10 séances,1,Pack
1237,2023-10-28,Arkose Paris,Abonnement mensuel,1,Abonnement
1237,2023-10-17,Arkose Lyon,Abonnement mensuel,1,Abonnement
1237,2023-09-18,Arkose Lyon,Abonnement mensuel,1,Abonnement
1237,2023-11-06,Arkose Paris,Abonnement mensuel,1,Abonnement
1237,2023-12-20,Arkose Lyon,Abonnement mensuel,1,Abonnement
1237,2023-09-20,Arkose Lyon,1 séance plein tarif,1,Unité
1237,2023-09-10,Arkose Paris,Abonnement mensuel,3,Abonnement
1237,2023-11-30,Arkose Paris,Pack 10 séances,1,Pack
1238,2023-11-16,Arkose Lyon,Pack 10 séances,2,Pack
1238,2023-10-13,Arkose Bordeaux,Pack 10 séances,1,Pack
1238,2023-11-13,Arkose Lyon,Abonnement mensuel,1,Abonnement
1238,2023-10-25,Arkose Lyon,Pack 10 séances,1,Pack
1238,2023-10-06,Arkose Paris,Pack 10 séances,1,Pack
1238,2023-11-08,Arkose Paris,Pack 10 séances,1,Pack
1238,2023-11-11,Arkose Lyon,Abonnement mensuel,1,Abonnement
1238,2023-11-19,Arkose Paris,Pack 10 séances,1,Pack
1238,2023-10-26,Arkose Paris,Pack 10 séances,1,Pack
1238,2023-12-29,Arkose Lyon,Pack 10 séances,1,Pack
1238,2023-09-18,Arkose Lyon,Abonnement mensuel,1,Abonnement
1238,2023-09-07,Arkose Paris,1 séance plein tarif,2,Unité
1238,2023-10-27,Arkose Paris,Abonnement mensuel,1,Abonnement
1239,2023-10-04,Arkose Paris,Abonnement mensuel,1,Abonnement
1239,2023-12-11,Arkose Lyon,1 séance plein tarif,2,Unité
1239,2023-10-26,Arkose Lyon,Abonnement mensuel,1,Abonnement
1239,2023-11-22,Arkose Paris,Pack 10 séances,1,Pack
1239,2023-12-04,Arkose Bordeaux,Pack 10 séances,1,Pack
1239,2023-11-02,Arkose Paris,1 séance plein tarif,2,Unité
1239,2023-09-11,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1239,2023-10-17,Arkose Bordeaux,1 séance plein tarif,2,Unité
1239,2023-11-24,Arkose Paris,1 séance plein tarif,1,Unité
1240,2023-09-12,Arkose Paris,Pack 10 séances,1,Pack
1241,2023-10-17,Arkose Paris,Abonnement mensuel,1,Abonnement
1241,2023-12-05,Arkose Paris,Pack 10 séances,1,Pack
1241,2023-09-26,Arkose Paris,1 séance plein tarif,1,Unité
1241,2023-11-03,Arkose Bordeaux,1 séance plein tarif,1,Unité
1241,2023-12-10,Arkose Lyon,1 séance plein tarif,1,Unité
1241,2023-12-26,Arkose Lyon,1 séance plein tarif,3,Unité
1241,2023-10-15,Arkose Lyon,1 séance plein tarif,1,Unité
1241,2023-10-25,Arkose Lyon,Abonnement mensuel,1,Abonnement
1241,2023-11-24,Arkose Paris,Pack 10 séances,3,Pack
1241,2023-12-13,Arkose Paris,Pack 10 séances,3,Pack
1241,2023-10-04,Arkose Lyon,1 séance plein tarif,1,Unité
1241,2023-12-21,Arkose Lyon,1 séance plein tarif,1,Unité
1241,2023-10-04,Arkose Lyon,Pack 10 séances,2,Pack
1241,2023-10-16,Arkose Lyon,Pack 10 séances,1,Pack
1242,2022-04-18,Arkose Paris,Abonnement mensuel,1,Abonnement
1242,2023-06-13,Arkose Paris,Pack 10 séances,1,Pack
1243,2023-09-23,Arkose Paris,Abonnement mensuel,1,Abonnement
1243,2023-09-14,Arkose Paris,Pack 10 séances,3,Pack
1243,2023-12-16,Arkose Lyon,Abonnement mensuel,2,Abonnement
1243,2023-12-30,Arkose Paris,Pack 10 séances,1,Pack
1243,2023-10-30,Arkose Paris,Pack 10 séances,1,Pack
1243,2023-09-27,Arkose Lyon,Abonnement mensuel,1,Abonnement
1243,2023-09-28,Arkose Lyon,Pack 10 séances,1,Pack
1243,2023-11-30,Arkose Paris,Abonnement mensuel,1,Abonnement
1243,2023-10-22,Arkose Paris,1 séance plein tarif,1,Unité
1244,2023-11-07,Arkose Paris,Pack 10 séances,1,Pack
1244,2023-11-01,Arkose Paris,1 séance plein tarif,1,Unité
1244,2023-11-04,Arkose Lyon,Pack 10 séances,1,Pack
1244,2023-12-24,Arkose Lyon,Pack 10 séances,1,Pack
1244,2023-11-18,Arkose Paris,Pack 10 séances,1,Pack
1244,2024-01-01,Arkose Paris,1 séance plein tarif,1,Unité
1244,2023-10-14,Arkose Bordeaux,Abonnement mensuel,3,Abonnement
1244,2023-11-02,Arkose Paris,Abonnement mensuel,2,Abonnement
1244,2023-11-08,Arkose Lyon,Abonnement mensuel,1,Abonnement
1244,2023-11-30,Arkose Bordeaux,1 séance plein tarif,2,Unité
1244,2023-10-14,Arkose Bordeaux,1 séance plein tarif,1,Unité
1245,2023-12-01,Arkose Paris,Abonnement mensuel,1,Abonnement
1245,2023-12-17,Arkose Paris,1 séance plein tarif,3,Unité
1245,2023-12-20,Arkose Bordeaux,Pack 10 séances,1,Pack
1245,2023-09-25,Arkose Paris,Pack 10 séances,1,Pack
1245,2023-12-24,Arkose Paris,1 séance plein tarif,2,Unité
1245,2023-09-24,Arkose Paris,Pack 10 séances,2,Pack
1245,2023-10-25,Arkose Lyon,Abonnement mensuel,1,Abonnement
1245,2023-09-15,Arkose Paris,Pack 10 séances,2,Pack
1246,2022-05-02,Arkose Paris,Abonnement mensuel,2,Abonnement
1247,2023-09-24,Arkose Paris,Pack 10 séances,2,Pack
1247,2023-07-08,Arkose Paris,Abonnement mensuel,2,Abonnement
1247,2023-11-04,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1247,2023-09-29,Arkose Paris,Pack 10 séances,1,Pack
1247,2023-05-31,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1247,2023-04-15,Arkose Paris,Pack 10 séances,1,Pack
1247,2023-03-15,Arkose Paris,1 séance plein tarif,1,Unité
1247,2023-09-14,Arkose Bordeaux,1 séance plein tarif,1,Unité
1247,2023-12-23,Arkose Lyon,1 séance plein tarif,1,Unité
1248,2023-10-27,Arkose Lyon,Pack 10 séances,1,Pack
1248,2023-10-01,Arkose Paris,Abonnement mensuel,1,Abonnement
1248,2023-11-03,Arkose Paris,1 séance plein tarif,1,Unité
1248,2023-09-29,Arkose Paris,Pack 10 séances,3,Pack
1248,2023-11-22,Arkose Paris,1 séance plein tarif,2,Unité
1248,2023-09-27,Arkose Paris,1 séance plein tarif,2,Unité
1248,2023-10-03,Arkose Lyon,Pack 10 séances,2,Pack
1248,2023-10-11,Arkose Lyon,1 séance plein tarif,1,Unité
1248,2023-09-29,Arkose Paris,Abonnement mensuel,1,Abonnement
1248,2023-11-17,Arkose Paris,Abonnement mensuel,3,Abonnement
1249,2023-10-28,Arkose Paris,1 séance plein tarif,1,Unité
1249,2023-12-14,Arkose Paris,Abonnement mensuel,1,Abonnement
1249,2023-10-28,Arkose Paris,Abonnement mensuel,1,Abonnement
1249,2023-11-08,Arkose Paris,1 séance plein tarif,1,Unité
1249,2023-10-19,Arkose Paris,1 séance plein tarif,1,Unité
1249,2023-10-24,Arkose Lyon,Pack 10 séances,2,Pack
1249,2023-10-22,Arkose Paris,Pack 10 séances,1,Pack
1249,2023-10-04,Arkose Bordeaux,1 séance plein tarif,1,Unité
1249,2023-10-28,Arkose Paris,Pack 10 séances,1,Pack
1250,2023-10-18,Arkose Lyon,Abonnement mensuel,1,Abonnement
1250,2023-07-16,Arkose Lyon,Abonnement mensuel,2,Abonnement
1250,2023-10-24,Arkose Lyon,Abonnement mensuel,1,Abonnement
1250,2023-04-08,Arkose Paris,Pack 10 séances,1,Pack
1251,2023-11-08,Arkose Bordeaux,Pack 10 séances,1,Pack
1251,2023-12-04,Arkose Bordeaux,Abonnement mensuel,3,Abonnement
1251,2023-07-23,Arkose Paris,Abonnement mensuel,2,Abonnement
1251,2023-07-23,Arkose Paris,1 séance plein tarif,1,Unité
1251,2023-05-19,Arkose Bordeaux,Abonnement mensuel,3,Abonnement
1251,2023-07-12,Arkose Paris,1 séance plein tarif,1,Unité
1251,2023-12-12,Arkose Lyon,Pack 10 séances,1,Pack
1251,2023-04-17,Arkose Lyon,1 séance plein tarif,1,Unité
1251,2023-03-24,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1252,2023-12-09,Arkose Paris,Pack 10 séances,1,Pack
1252,2023-10-25,Arkose Paris,Pack 10 séances,2,Pack
1252,2023-11-19,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1252,2023-09-09,Arkose Paris,Pack 10 séances,1,Pack
1252,2023-09-23,Arkose Lyon,Pack 10 séances,1,Pack
1252,2023-09-17,Arkose Lyon,Abonnement mensuel,1,Abonnement
1252,2023-11-24,Arkose Lyon,Pack 10 séances,2,Pack
1252,2023-10-18,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1252,2023-12-08,Arkose Paris,Abonnement mensuel,2,Abonnement
1252,2023-09-06,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1252,2023-09-23,Arkose Bordeaux,1 séance plein tarif,1,Unité
1252,2023-09-19,Arkose Lyon,Pack 10 séances,1,Pack
1252,2023-12-31,Arkose Lyon,1 séance plein tarif,1,Unité
1252,2023-11-09,Arkose Paris,Abonnement mensuel,1,Abonnement
1253,2023-12-26,Arkose Lyon,Abonnement mensuel,1,Abonnement
1253,2023-10-28,Arkose Lyon,Pack 10 séances,1,Pack
1253,2023-09-17,Arkose Paris,Abonnement mensuel,1,Abonnement
1253,2023-11-07,Arkose Lyon,Abonnement mensuel,3,Abonnement
1253,2023-10-20,Arkose Paris,1 séance plein tarif,1,Unité
1253,2023-09-10,Arkose Bordeaux,Abonnement mensuel,3,Abonnement
1253,2023-12-30,Arkose Lyon,1 séance plein tarif,1,Unité
1253,2023-09-12,Arkose Paris,Pack 10 séances,1,Pack
1254,2023-10-04,Arkose Lyon,1 séance plein tarif,1,Unité
1254,2023-09-06,Arkose Lyon,Abonnement mensuel,3,Abonnement
1254,2023-09-23,Arkose Paris,Abonnement mensuel,1,Abonnement
1254,2023-09-05,Arkose Paris,Pack 10 séances,1,Pack
1254,2023-09-21,Arkose Lyon,Pack 10 séances,1,Pack
1254,2023-11-11,Arkose Paris,Abonnement mensuel,2,Abonnement
1254,2023-10-07,Arkose Bordeaux,Abonnement mensuel,3,Abonnement
1254,2023-10-06,Arkose Paris,1 séance plein tarif,1,Unité
1254,2023-10-14,Arkose Bordeaux,Pack 10 séances,1,Pack
1254,2024-01-01,Arkose Lyon,Pack 10 séances,2,Pack
1255,2023-05-12,Arkose Lyon,Abonnement mensuel,1,Abonnement
1255,2023-11-12,Arkose Paris,Pack 10 séances,1,Pack
1255,2023-05-02,Arkose Lyon,Abonnement mensuel,2,Abonnement
1255,2023-06-19,Arkose Paris,1 séance plein tarif,1,Unité
1255,2023-07-25,Arkose Paris,Pack 10 séances,1,Pack
1255,2023-06-09,Arkose Paris,Abonnement mensuel,1,Abonnement
1255,2023-09-19,Arkose Paris,Abonnement mensuel,3,Abonnement
1255,2023-07-13,Arkose Lyon,Pack 10 séances,3,Pack
1256,2023-12-14,Arkose Paris,Pack 10 séances,1,Pack
1256,2023-12-30,Arkose Bordeaux,1 séance plein tarif,2,Unité
1256,2023-10-23,Arkose Paris,Abonnement mensuel,2,Abonnement
1256,2023-10-01,Arkose Paris,1 séance plein tarif,2,Unité
1256,2023-11-19,Arkose Paris,Abonnement mensuel,1,Abonnement
1256,2023-12-07,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1256,2023-11-10,Arkose Paris,1 séance plein tarif,1,Unité
1256,2023-11-14,Arkose Bordeaux,1 séance plein tarif,2,Unité
1256,2023-10-15,Arkose Bordeaux,Pack 10 séances,2,Pack
1256,2023-12-06,Arkose Paris,Pack 10 séances,2,Pack
1256,2023-10-31,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1257,2023-10-08,Arkose Bordeaux,Pack 10 séances,1,Pack
1257,2023-10-28,Arkose Paris,Abonnement mensuel,1,Abonnement
1257,2023-09-10,Arkose Paris,Pack 10 séances,1,Pack
1257,2023-10-01,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1257,2023-11-11,Arkose Lyon,Abonnement mensuel,1,Abonnement
1257,2023-12-06,Arkose Paris,Pack 10 séances,2,Pack
1257,2023-09-24,Arkose Paris,Pack 10 séances,2,Pack
1257,2023-10-28,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1257,2023-09-18,Arkose Paris,1 séance plein tarif,2,Unité
1257,2023-12-04,Arkose Paris,Pack 10 séances,1,Pack
1257,2023-10-10,Arkose Paris,Pack 10 séances,2,Pack
1257,2023-09-16,Arkose Lyon,Abonnement mensuel,1,Abonnement
1257,2023-10-31,Arkose Bordeaux,1 séance plein tarif,1,Unité
1258,2023-12-21,Arkose Paris,Pack 10 séances,3,Pack
1258,2023-12-07,Arkose Lyon,Pack 10 séances,1,Pack
1258,2022-05-05,Arkose Paris,1 séance plein tarif,1,Unité
1259,2023-11-06,Arkose Bordeaux,Pack 10 séances,2,Pack
1259,2024-01-01,Arkose Paris,Abonnement mensuel,1,Abonnement
1259,2023-10-08,Arkose Lyon,Pack 10 séances,1,Pack
1259,2023-11-16,Arkose Paris,1 séance plein tarif,1,Unité
1259,2023-11-04,Arkose Paris,1 séance plein tarif,1,Unité
1259,2023-10-07,Arkose Paris,Pack 10 séances,2,Pack
1259,2023-10-31,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1259,2023-10-15,Arkose Lyon,1 séance plein tarif,3,Unité
1260,2023-12-24,Arkose Lyon,1 séance plein tarif,1,Unité
1260,2023-11-12,Arkose Bordeaux,Pack 10 séances,1,Pack
1260,2023-10-26,Arkose Paris,Abonnement mensuel,1,Abonnement
1260,2023-10-01,Arkose Bordeaux,Pack 10 séances,3,Pack
1260,2023-11-11,Arkose Paris,Pack 10 séances,1,Pack
1260,2023-11-11,Arkose Bordeaux,1 séance plein tarif,1,Unité
1260,2023-10-22,Arkose Bordeaux,1 séance plein tarif,3,Unité
1260,2023-11-06,Arkose Paris,Pack 10 séances,2,Pack
1260,2023-12-19,Arkose Paris,1 séance plein tarif,1,Unité
1260,2023-09-14,Arkose Paris,Abonnement mensuel,2,Abonnement
1260,2023-12-14,Arkose Paris,Pack 10 séances,1,Pack
1261,2023-11-24,Arkose Lyon,Abonnement mensuel,1,Abonnement
1261,2023-09-01,Arkose Bordeaux,1 séance plein tarif,1,Unité
1261,2023-06-12,Arkose Lyon,1 séance plein tarif,1,Unité
1261,2023-08-22,Arkose Paris,Pack 10 séances,1,Pack
1261,2023-08-17,Arkose Bordeaux,Pack 10 séances,1,Pack
1261,2023-04-11,Arkose Paris,1 séance plein tarif,1,Unité
1262,2023-10-31,Arkose Paris,Abonnement mensuel,1,Abonnement
1262,2023-12-29,Arkose Paris,1 séance plein tarif,2,Unité
1262,2023-11-11,Arkose Paris,1 séance plein tarif,1,Unité
1262,2023-09-14,Arkose Lyon,1 séance plein tarif,1,Unité
1262,2023-09-29,Arkose Lyon,1 séance plein tarif,1,Unité
1262,2023-11-09,Arkose Paris,Pack 10 séances,1,Pack
1262,2023-11-04,Arkose Lyon,Pack 10 séances,1,Pack
1262,2023-12-14,Arkose Paris,Pack 10 séances,1,Pack
1262,2023-12-25,Arkose Paris,Abonnement mensuel,1,Abonnement
1262,2023-11-16,Arkose Paris,Abonnement mensuel,1,Abonnement
1263,2023-04-09,Arkose Paris,Abonnement mensuel,3,Abonnement
1263,2023-09-02,Arkose Paris,Abonnement mensuel,1,Abonnement
1263,2023-03-02,Arkose Paris,Abonnement mensuel,1,Abonnement
1263,2022-09-25,Arkose Lyon,Pack 10 séances,1,Pack
1264,2023-11-28,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1264,2024-01-01,Arkose Paris,Abonnement mensuel,1,Abonnement
1264,2023-06-04,Arkose Bordeaux,1 séance plein tarif,2,Unité
1264,2023-12-21,Arkose Paris,Pack 10 séances,1,Pack
1264,2023-05-08,Arkose Paris,Pack 10 séances,2,Pack
1264,2023-11-29,Arkose Paris,1 séance plein tarif,1,Unité
1264,2023-05-20,Arkose Lyon,1 séance plein tarif,2,Unité
1264,2023-04-26,Arkose Lyon,Abonnement mensuel,1,Abonnement
1264,2023-09-03,Arkose Paris,Abonnement mensuel,1,Abonnement
1265,2023-10-25,Arkose Paris,Abonnement mensuel,1,Abonnement
1265,2023-09-10,Arkose Lyon,Abonnement mensuel,1,Abonnement
1265,2023-11-09,Arkose Lyon,Abonnement mensuel,1,Abonnement
